2016-01-06 00:56:13,499 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/chengpoleness/Documents/code/musicianShare/java/musician_share_clapton/musician-core/src/test/resources
2016-01-06 00:56:13,772 [Worker-15] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-06 00:56:13,772 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/chengpoleness/Documents/code/musicianShare/java/musician_share_clapton/musician-repository/src/main/resources
2016-01-06 00:56:13,773 [Worker-15] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-06 00:56:13,774 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/chengpoleness/Documents/code/musicianShare/java/musician_share_clapton/musician-repository/src/test/resources
2016-01-06 00:56:14,189 [Worker-15] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-06 00:56:14,190 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/chengpoleness/Documents/code/musicianShare/java/musician_share_clapton/musician-service/src/main/resources
2016-01-06 00:56:14,191 [Worker-15] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-06 00:56:14,198 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2016-01-06 00:56:14,850 [Worker-15] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-06 00:56:14,852 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 11 resources
2016-01-06 00:56:14,892 [Worker-15] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-06 00:56:14,893 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-01-06 00:56:55,056 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-06 00:56:55,057 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/chengpoleness/Documents/code/musicianShare/java/musician_share_clapton/musician-core/src/main/resources
2016-01-06 00:56:55,058 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-06 00:56:55,059 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/chengpoleness/Documents/code/musicianShare/java/musician_share_clapton/musician-core/src/test/resources
2016-01-06 01:03:52,932 [Worker-20] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-06 01:03:52,937 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 11 resources
2016-01-06 01:03:52,939 [Worker-20] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-06 01:03:52,939 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
